Text,Title 
 سرمربی و مربی تیم فوتبال گل گهر سیرجان به کمیته انضباطی فدراسیون فراخوانده شدند.  ,sport
 بازیکن تیم فوتبال استقلال گفت: من بارها گفته‌ام و باز تاکید می‌کنم ادامه حضور من در استقلال به باشگاه بستگی دارد و هر آنچه آنها تصمیم بگیرند اتفاق می‌افتد.  ,sport
 بازیکن تیم فوتبال استقلال گفت: امیدوارم بتوانیم قهرمان جام حذفی شویم چون این کمترین کاری است که می‌توانیم برای هواداران انجام دهیم.  ,sport
 «فرهاد مجیدی» با اخطاری که در بازی با گل‌گهر سیرجان دریافت کرد از نشستن روی نیمکت استقلال در فینال جام حذفی محروم شد.  ,sport
 کارشناس داوری فوتبال ایران گفت: داور بازی استقلال و گل گهر اشتباهات تاثیرگذاری داشت و به اشتباه یک پنالتی به سود آبی پوشان اعلام کرد.  ,sport
 هافبک تیم گل‌گهر سیرجان گفت: به هنگام پنالتی اول استقلال ما پشت دروازه بودیم؛ اصلا پنالتی نبود. به خدا ما بازی را برده بودیم.  ,sport
 سرمربی استقلال گفت: من نظری درباره صحبت‌ها و اعتراضات آقای قلعه‌نویی ندارم اما امروز برای بردن گل‌گهر سیرجان نشان دادم در پیروزی علاوه بر عشق مربیگری علم مربیگری…  ,sport
 سرمربی تیم گل‌گهر سیرجان گفت: یک سال زحمت کشیدیم و حق بازیکنانم خورده شد؛ این حق‌خوری به خاطر امیر قلعه نویی است.  ,sport
 «سید حسین حسینی» با کارت زردی که در دیدار استقلال برابر گل‌گهر سیرجان دریافت کرد از همراهی استقلال در فینال محروم شد.  ,sport
 استقلال برای سیزدهمین بار به فینال جام حذفی صعود کرد و فاصله خود را با نزدیک‌ترین تعقیب کننده یعنی پرسپولیس به پنج رساند.  ,sport
 تیم فوتبال استقلال با پیروزی مقابل گل‌گهر سیرجان در مرحله نیمه‌نهایی جام حذفی باشگاه‌های کشور به فینال این رقابت‌ها صعود کرد.  ,sport
 محمد دانشگر به دلیل دو کارته شدن، نمی تواند استقلال را در فینال جام حذفی همراهی کند.  ,sport
 نیمه نخست دیدار تیم‌های استقلال و گل‌گهر سیرجان در نیمه‌نهایی جام حذفی با شکست آبی‌های تهران خاتمه پیدا کرد.  ,sport
 در سیزدهمین‌ روز از مردادماه سال ۱۴۰۰ و در ادامه بازی‌های المپیک توکیو با بسته خبر ورزشی ایرنا همراه باشید.  ,sport
 تیم فوتسال مس سونگون موفق شد در اولین دیدار لیگ برتر، زندی بتن کلاردشت را از پیش رو بردارد.  ,sport
 ایران در سیزدهمین روز بازی های المپیک توکیو برای دومین بار طلایی شد و کسب نشان خوش رنگ محمدرضا گرایی در کشتی و نقره علی داودی وزنه‌بردار دسته فوق سنگین، کشورمان…  ,sport
 دولت اندونزی همزمان با گزارش فدراسیون بدمینتون این کشور مبنی بر کاهش موارد ابتلا به کرونا در شهروندان فعال در این رشته، از اهدای پاداش‌های چشمگیر برای زوج طلایی…  ,sport
 نایب قهرمان المپیک توکیو در دسته فوق سنگین وزنه برداری گفت: هر ورزشکاری در ورزش قهرمانی، آرزوی مدال المپیک را دارد و خدا را شاکرم که این مدال را در سن ۲۲سالگی…  ,sport
 ترکیب تیم فوتبال استقلال برای دیدار با گل‌گهر سیرجان در مرحله نیمه نهایی جام حذفی باشگاه‌های کشور اعلام شد.  ,sport
 مدال طلای ماده ۲۰۰ متر المپیک پس از ۹۲ سال به کشور کانادا رسید. آخرین بار این کشور در المپیک ۱۹۲۸ طلای این ماده را گرفته بود.  ,sport
 ایران چهاردهمین روز بازی‌های المپیک توکیو را به قصد شکار سومین طلای کاروان آغاز می‌کند تا در روزهای پایانی المپیک، حرکت ایران همچنان در مدار طلایی در جریان باشد.  ,sport
    فارسشیراز-ایرنا- والدین محمدرضا گرایی فرنگی‌کار شیرازی که چهارشنبه مدال طلای المپیک توکیو ۲۰۲۰ را بر گردن آویخت، با ابراز خوشحالی از شاد شدن ملت ایران از این موفقیت، گفتند: فرزندمان…  ,sport
 چهار فرنگی‌کار ایران حاضر در رقابت‌های کشتی فرنگی المپیک ٢٠٢٠ تست دوپینگ دادند.  ,sport
 ملی‌پوش گرجستانی دسته به اضافه ۱۰۹ کیلوگرم رقابت‌های وزنه‌برداری المپیک توکیو با ثبت مجموع ۴۸۸ کیلوگرم یک گام دیگر به سمت ماندگاری برداشت.  ,sport
 نماینده تجاری و آلمانی کنفدراسیون فوتبال آسیا(ای‌اف‌سی) از ورزشگاه آزادی بازدید کرد.  ,sport
 سرمربی تراکتور با رد شایعات موجود در مورد جذب و انتقال بازیکنان جدید، گفت: ما به اخباری نیاز داریم و او را به هیچ تیمی نخواهیم داد چرا که اخباری یکی از بهترین…  ,sport
 جوان اول وزنه‌برداری ایران با ثبت رکورد مجموع ۴۴۱ کیلوگرم و ضرب مدال نقره در المپیک توکیو به یک دهه ناکامی ایران در دسته فوق سنگین پایان داد.  ,sport
 «محمدرضا گرایی» فرنگی‌کار شایسته کشورمان، دومین مدال طلای کاروان ایران در بازی‌های المپیک توکیو را دریافت کرد.  ,sport
 تیم کشتی فرنگی ایران با کسب یک مدال طلا و یک برنز به کار خود در بازی‌های المپیک توکیو پایان دادند.  ,sport
    فارسشیراز-ایرنا - محمد رضا گرایی کشتی گیر شیرازی مدال طلای وزن ۶۷ کیلو گرم پیکارهای کشتی فرنگی المپیک ۲۰۲۱ توکیو را بر گردن آویخت و موجی از شادی در ایران و  شیراز به راه انداخت.…  ,sport
    کشتی و وزنه‌برداریتهران- ایرنا محمدرضا گرایی فرنگی کار وزن ۶۷ کیلوگرم کشورمان در مبارزه فینال با پیروزی برابر حریف اوکراینی مدال طلای المپیک توکیو را به گردن آویخت.  ,sport
 دارنده مدال طلای وزن ۶۷ کیلوگرم کشتی فرنگی بازی‌های المپیک توکیو گفت: از دوران نوجوانی رویای کسب مدال المپیک را داشتم و اکنون احساس خوشحالی می‌کنم که به آن رسیدم.…  ,sport
 «محمدرضا گرایی» فرنگی‌کار وزن ۶۷ کیلوگرم کشورمان در مبارزه فینال این وزن در بازی‌های المپیک توکیو با پیروزی مقابل حریف اوکراینی به مدال طلا دست یافت.  ,sport
 «فرانک استابلر» آلمانی بعد از کسب مدال برنز وزن ۶۷ کیلوگرم کشتی فرنگی در بازی‌های المپیک توکیو از دنیای قهرمانی خداحافظی کرد.  ,sport
 جدال استقلال و گل‌گهر تقابل دوباره آبی‌پوشان با امیر قلعه‌نویی است و به طور حتم بر جذابیت‌های این بازی می‌افزاید.  ,sport
 پیشکسوت استقلال گفت: اگر استقلال در جام حذفی جام می‌خواهد باید تمرکز بالایی داشته و باهوش عمل کند. در جام حذفی باید از کوچک‌ترین فرصت‌ها بیشترین بهره را برد.  ,sport
 نشست هم اندیشی رییس فدراسیون به همراه سرمربی تیم‌ ملی با کارشناسان و قهرمانان تکواندو صبح امروز (چهارشنبه) برگزار شد.  ,sport
 دبیر سیزم نیروهای مسلح گفت: تاکنون ۱۷ کشور برای حضور در رقابت‌های کشتی ارتش‌های جهان اعلام آمادگی کرده اند و قرار است این مسابقات آبان‌ماه در تهران برگزار…  ,sport
 «حسن یزدانی» و «دیوید تیلور» با پیروزی مقابل حریفان خود در مرحله نیمه‌نهایی وزن ۸۶ کیلوگرم کشتی آزاد المپیک توکیو، فردا (پنجشنبه) برگزار کننده مبارزه حساس فینال…  ,sport
 «حسن یزدانی» دارنده مدال طلای جهان و المپیک در مرحله نیمه نهایی وزن ۸۶ کیلوگرم بازی‌های المپیک توکیو در مبارزه با حریف روسی با ارایه کشتی حساب شده توانست او…  ,sport
 «رضا اطری» آزادکار وزن ۵۷ کیلوگرم کشورمان در مرحله نیمه نهایی بازی‌های المپیک توکیو مقابل حریف نامدار روسیه‌ای که زیر پرچم کمیته ملی المپیک این کشور راهی توکیو…  ,sport
 لوئیس فن‌خال برای سومین بار سرمربی تیم ملی فوتبال هلند شد و به جای فرانک دی‌بوئر هدایت لاله‌های نارنجی را به عهده گرفت.  ,sport
 رییس فدراسیون بسکتبال گفت: به نظر من کادرفنی و بازیکنان عملکرد خوبی در بازی های المپیک داشتند و ما درس خوبی از این بازی‌ها گرفتیم. ما این تجربه را به دست آوردیم…  ,sport
 «کاوه رضایی» مهاجم تیم ملی فوتبال ایران به تیم دوازدهم لیگ بلژیک پیوست.  ,sport
 حریفان کاراته‌کاهای ایران در بازی‌های المپیک توکیو ۲۰۲۰ مشخص شدند. مبارزه نمایندگان ایران از فردا (پنجشنبه) آغاز می‌شود.  ,sport
    دفاعی و امنیتیتهران-ایرنا- فرمانده کل سپاه پاسداران انقلاب اسلامی در مراسمی از جواد فروغی قهرمان رشته تیراندازی المپیک قدر دانی کرد.  ,sport
 «لئون بیلی» ستاره جامائیکایی خط حمله بایرلورکوزن راهی لیگ برتر جزیره شد تا از این پس با پیراهن استون ویلا به میدان برود.  ,sport
 آنتونیو اسپینوز رئیس فدراسیون جهانی کاراته و دیگر مسئولانWKF، در خصوص مسابقات کاراته در المپیک و برنامه های آتی صحبت کردند.  ,sport
 «کارملو آنتونی» ستاره کهنه‌کار لیگ اتحادیه بسکتبال آمریکا با قراردادی یکساله به تیم لس آنجلس لیکرز پیوست.  ,sport
 در مراسم تودیع و معارفه رئیس اداره ورزش و آمادگی‌ جسمانی ستاد کل نیروهای مسلح، از «جواد فروغی» قهرمان المپیکی تیراندازی کشورمان تقدیر شد.  ,sport
 معاون آموزش و پژوهش ستاد کل نیروهای مسلح گفت: دیپلماسی ورزشی موضوعی است که همواره باید مورد توجه قرار گیرد؛ به همین منظور باید در هیأت‌های بین‌المللی ورزشی…  ,sport
 فرهاد مجیدی در تمام رویارویی‌های قبلی با امیر قلعه‌نویی برنده بوده و حالا به چهارمین پیروزی می‌اندیشد.  ,sport
 انتخابات کمیسیون ورزشکاران کمیته بین‌المللی برگزار و چهار ورزشکار با انتخاب همتایان خود بعنوان نماینده این قشر در کمیسیون ویژه ورزشکاران انتخاب شدند.   ,sport
 دارنده ۲ مدال طلا المپیک در رشته وزنه‌برداری با تمجید از وزنه‌بردار جوان ایران گفت: علی داودی در دسته فوق‌سنگین تمام فاکتورهای لازم را برای موفقیت دارد و باید…  ,sport
 ملی‌پوش وزنه‌برداری الجزایر در دسته به اضافه ۱۰۹ کیلوگرم به خاطر ابتلا به کرونا رقابت‌های دسته فوق‌سنگین این رشته در المپیک توکیو را از دست داد.  ,sport
 در دومین روز جام حافظان سلامت تیم فوتبال پیشکسوتان پرسپولیس از ستارگان هنر شکست خورد.  ,sport
 کمیته انضباطی فدراسیون فوتبال رای خود را در خصوص دیدار تیم‌های آلومینیوم اراک و تراکتور اعلام کرد.  ,sport
 موضوع تعیین سقف قراردادها برای فصل آینده لیگ برتر فوتبال با حضور مدیران هفت باشگاه دولتی و صنعتی در سازمان بازرسی کل کشور بررسی شد.  ,sport
 قرعه‌کشی وزن‌های ۷۴ و ۱۲۵ کیلوگرم کشتی آزاد در بازی‌های المپیک توکیو برگزار شد که «مصطفی حسین‌خانی» و «امیرحسین زارع» مشخص شدند.  ,sport
 سرمربی تیم ملی کشتی آزاد گفت: عصر امروز با ۲ حریف روس مسابقه داریم که قدرتمند هستند. تا اینجا خوب بودیم اما این به معنای تمام شدن کار نیست.  ,sport
 «رضا اطری» و «حسن یزدانی» در حالی به نیمه‌نهایی وزن‌های ۵۷ و ۸۶ کیلوگرم راه پیدا کردند که برای راهیابی به فینال باید با ۲ حریف روسی مبارزه کنند.  ,sport
 رکورد ماده ۴۰۰ متر بامانع زنان جهان در بازی‌های المپیک توکیو شکسته شد.  ,sport
 «رضا اطری» آزادکار وزن ۵۷ کیلوگرم کشورمان در بازی‌های المپیک توکیو با پیروزی درخشان برابر حریفی از مغولستان به نیمه نهایی راه یافت.  ,sport
 مدیرکل ورزش و جوانان استان کرمانشاه گفت: تیم مدیریتی استان از جمله استاندار، نمایندگان مجلس و این اداره کل برای بازگشت دوباره راهیان به رقابت‌های لیگ دسته…  ,sport
 «حسن یزدانی» در دومین مبارزه خود در بازی‌های المپیک توکیو موفق شد حریف سوییسی را شکست دهد و به نیمه‌نهایی وزن ۸۶ کیلوگرم راه یابد.  ,sport
 تیم فوتبال مس شهربابک در استان کرمان در فصل آینده لیگ دسته یک فوتبال کشور به میدان می‌رود اما در صورتی می‌تواند در این رقابت‌ها میزبان باشد که هتلی استاندارد…  ,sport
 «رضا اطری» آزادکار وزن ۵۷ کیلوگرم ایران در نخستین مبارزه در بازی‌های المپیک توکیو حریف عنوان‌دار ترکیه‌ای را از پیش رو برداشت و به مرحله بعد صعود کرد.  ,sport
 «حسن یزدانی» نماینده وزن ۸۶ کیلوگرم کشورمان در نخستین مبارزه خود در بازی‌های المپیک توکیو حریف ازبکستانی را از پیش رو برداشت و به مرحله یک چهارم نهایی صعود…  ,sport
 «کاظم محمدی» ملی‌پوش اسبق تیم ملی فوتسال کشورمان ساعاتی پیش درگذشت.  ,sport
 سرمربی تیم ملوان بندرانزلی با بیان اینکه بازی سختی مقابل فولاد خوزستان داریم گفت: تیم فولاد در اهواز به راحتی امتیاز نمی دهد.  ,sport
 سرمربی تیم فولاد خوزستان گفت: مقابل ملوان به دنبال کسب موفقیت بوده و سعی می کنیم با تمرکز بالایی وارد میدان شویم.  ,sport
 تیم فوتبال استقلال فردا (سه‌شنبه) در شرایطی به مصاف گل‌گهر سیرجان خواهد رفت که نمی‌تواند از چهار بازیکن خود در این جدال استفاده کند.  ,sport
 در دوازدهمین‌ روز از مردادماه سال ۱۴۰۰ و در ادامه بازی‌های المپیک توکیو با بسته خبر ورزشی ایرنا همراه باشید.  ,sport
 در فینال ماده پرش با نیزه مردان المپیک توکیو، رکورددار جهان در شکستن دوباره رکورد خودش ناکام ماند.  ,sport
 مدیرکل ورزش و جوانان استان تهران از نماینده‌های تیم‌های پرسپولیس به عنوان قهرمان لیگ برتر، تیم هوادار به عنوان تیم صعود کننده به لیگ برتر و تیم پیکان قهرمان…  ,sport
    اصفهاناصفهان_ایرنا_ مینا امینی از سوی باشگاه ذوب‌آهن بعنوان سرمربی تیم فوتبال بانوان این باشگاه انتخاب شد.  ,sport
 هر چهار تیم همگروه تیم ملی والیبال ایران، در مرحله یک‌چهارم نهایی المپیک توکیو از گردونه مسابقات حذف شدند.  ,sport
 ایران سیزدهمین روز خود را در المپیک توکیو به امید کسب مدال طلا توسط محمدرضا گرایی در کشتی فرنگی آغاز می‌کند.  ,sport
 دو تیم فرانسه و استرالیا نیز به جمع چهار تیم پایانی مرحله نیمه‌نهایی رقابت‌های بسکتبال المپیک ۲۰۲۰ در بخش مردان راه پیدا کردند.  ,sport
 کاپیتان تیم ملی والیبال ایران با انتشار پستی در اینستاگرام خود، از حضور در تیم ملی خداحافظی کرد.  ,sport
 ملی پوش دسته ۱۰۹ کیلوگرم وزنه برداری ایران در المپیک توکیو با اشاره به ناکامی خود در این دسته گفت: شرمنده مردم ایران شدم.  ,sport
 ایران در دوازدهمین روز بازی‌های المپیک توکیو صاحب دومین مدال شد و پس از ١٠ روز طلسم بی‌مدالی توسط محمدهادی ساروی در کشتی شکست‌؛ با این مدال کشورمان در جایگاه…  ,sport
    اصفهاناصفهان_ایرنا_هیات مدیره باشگاه ذوب‌آهن اصفهان در جلسه روز سه‌شنبه خود، رای به پایان همکاری با مُجتبی حسینی سرمربی تیم فوتبال این باشگاه داد.  ,sport
 تیم فوتبال مردان اسپانیا مانند دیدار با ساحل عاج موفق شد ژاپن را هم در وقت‌های اضافه شکست داده و به فینال المپیک راه پیدا کند.  ,sport
 عضو هیات رییسه و رییس کمیته جوانان فدراسیون فوتبال از راه‌اندازی سامانه استعدادیابی آنلاین این فدراسیون خبر داد.  ,sport
 باشگاه اینترمیلان پیشنهاد ۱۰۰ میلیون دلاری باشگاه چلسی را برای خرید «روملو لوکاکو» رد کرد.  ,sport
 سرمربی تیم فوتبال استقلال، گفت: من هم به شدت نگران داوری فردا(چهارشنبه) هستم؛ امیدوارم صحنه پنالتی بازی گل‌گهر با نساجی دیگر تکرار نشود و منظور آقای قلعه‌نویی…  ,sport
 سرمربی تیم امید جودوی ایران، اسامی نفرات دعوت شده به اردوی این تیم را اعلام کرد.  ,sport
 ملی‌پوش وزنه‌برداری ایران در دسته ۱۰۹ کیلوگرم بازی‌های المپیک با یک عملکرد ضعیف نتوانست به مقام قابل توجهی دست پیدا کند.  ,sport
 رئیس هیات فوتبال استان گیلان گفت: کلاس مربیگری فوتبال درجه C آسیا در رشت آغاز شد.  ,sport
 کمیته انضباطی فدراسیون فوتبال رای خود را در خصوص دیدار هوادار تهران و شهرداری آستارا اعلام کرد.  ,sport
 روز یکشنبه ۱۰ مرداد سوت آغاز برگزاری مسابقات جام حافظان سلامت با حضور شش تیم نواخته شد.  ,sport
    فارسشیراز -ایرنا - محمد علی گرایی کشتی گیر شیرازی با ارایه یک کشتی ضعیف مقابل حریف ژاپنی مدال برنز وزن ۷۷ کیلوگرم پیکارهای کشتی فرنگی المپیک ۲۰۲۱ توکیو  از دست داد و به مقام پنجم…  ,sport
 «محمدهادی ساروی» پس از کسب مدال برنز المپیک توکیو، گفت: خوشبختانه توانستم مدال برنز را به گردن بیاویزم، هرچند برای مدال طلا به اینم مسابقات آمده بودم.  ,sport
 محرومیت نقل و انتقالاتی باشگاه استقلال تهران با تایید فیفا لغو شد.  ,sport
 «محمدهادی ساروی» فرنگی‌کار وزن ۹۷ کیلوگرم ایران در مبارزه رده‌بندی در بازی‌های المپیک توکیو با پیروزی مقابل کشتی‌گیر فنلاندی به مدال برنز دست یافت؛ این نخستین…  ,sport
 برزیل با عبور از سد مکزیک در ضربات پنالتی موفق شد برای دومین دوره متوالی به فینال فوتبال المپیک راه پیدا کند.  ,sport
 «محمدعلی گرایی» فرنگی‌کار وزن ۷۷ کیلوگرم کشورمان و کاپیتان تیم ملی با اشتباهات مکرر در مبارزات خود در المپیک توکیو، مدال مسلم را از دست داد. او با شکست در…  ,sport
 سرمربی تیم فوتبال گل‌گهر گفت: لیگ برتر همه را اذیت کرد و از کسانی که این لیگ فرسایشی را به پایان رساندند تشکر می کنم.  ,sport
 فینالیست‌های اوزان ۶۷ و ۸۷ کیلوگرم رقابت‌های کشتی فرنگی بازی‌های المپیک توکیو مشخص شدند.  ,sport
 مدیرکل ورزش و جوانان استان همدان گفت: حکم فدارسیون فوتبال علیه تیم پاس در خصوص اتفاقات هفته پایانی لیگ دسته دوم کشور منطقی نیست و دستگاه ورزش نظارت کامل بر مسایل…  ,sport
 کاپیتان تیم ملی ایتالیا در یورو ۲۰۲۰ قرارداد خود را با باشگاه یوونتوس تا سال ۲۰۲۳ تمدید کرد.  ,sport
 «محمدرضا گرایی» پس از صعود به فینال مسابقات کشتی فرنگی بازی‌های المپیک توکیو، گفت: هدفم کسب مدال طلا است تا بتوانم دل مردم کشورم را شاد کنم.  ,sport
 «محمدرضا گرایی» فرنگی کار وزن ۶۷ کیلوگرم کشورمان در مرحله نیمه نهایی بازیهای المپیک با پیروزی مقابل حریفی از گرجستان به فینال راه یافت.  ,sport
 عملکرد درخشان «حامد حدادی» در المپیک توکیو نشان داد ستاره بسکتبال کشورمان جایگزینی برای خود در تیم ملی ندارد.  ,sport
 ستاره تیم ملی ازبکستان با قراردادی پنج ساله به آ.اس رم ایتالیا پیوست تا در مسیر پیشرفت قدم بردارد.  ,sport
 «شهربانو منصوریان» قهرمان پرافتخار ووشوی ایران و جهان به‌عنوان مسوول کمیته برنامه‌ریزی تیم‌های ملی انجمن موی‌تای کشور منصوب شد.  ,sport
 با گذشت ۱۰ روز از آغاز رویداد مهم المپیک توکیو و تنزل جایگاه کشورمان در جدول توزیع مدال‌ها، داوران ایرانی همچنان پرکار هستند به نحوی که افتخار قضاوت موفق و مطلوب…  ,sport
 تیم ملی بسکتبال آمریکا با پیروزی برابر اسپانیا به مرحله نیمه‌نهایی بازی‌های المپیک توکیو صعود کرد.  ,sport
 سازمان لیگ فوتبال اسامی محرومان مرحله نیمه نهایی جام حذفی (یادواره آزادسازی خرمشهر) را اعلام کرد.  ,sport
 پیشکسوت باشگاه استقلال تهران، گفت: استقلال شایسته‌ترین تیم برای رسیدن به عنوان قهرمانی جام حذفی است، تیمی که پرسپولیس را شکست داد باید قهرمان این جام شود.  ,sport
 جوان اول وزنه‌برداری ایران در المپیک توکیو، می‌تواند همان ورزشکاری باشد که احیاگر روزهای غرور و افتخار در دسته فوق سنگین المپیک برای ایران لقب گیرد.  ,sport
 اینجا سینماست، حقیقت بر پرده نمایان است و برداشت آزاد. پشت پرده خبری نیست، نه داوری که به ناحق سوت بزند و نه سیاستی که به ناحق زمین نمایش بازی بازیگران را تعیین…  ,sport
 سامانه جدید طرح‌های پژوهشی پژوهشگاه تربیت‌بدنی و علوم ورزشی با قابلیت های مناسب و به روز راه‌اندازی شد.  ,sport
    مازندران ساری – ایرنا – همزمان با تب و تاب کشتی المپیک توکیو و چشم‌انتظاری ایرانی‌ها برای مدال‌آوری کشتی‌گیران، یک مجموعه ۱۲ قسمتی نمایشی بر مبنای ورزش اول و محبوب مازندرانی‌ها توسط…  ,sport
 نخستین وزنه‌بردار ایرانی در حالی امروز (سه‌شنبه) به روی تخته مسابقه می‌رود که کار وی با وجود حریفان نامدار، برای رسیدن به مدال المپیک توکیو راحت نیست.  ,sport
 قرعه‌کشی وزن‌های ۵۷ و ۸۶ کیلوگرم کشتی آزاد در بازی‌های المپیک توکیو برگزار شد و «رضا اطری» و «حسن یزدانی» نمایندگان کشورمان حریفان خود را شناختند. «دیوید تیلور»…  ,sport
 رییس فدراسیون جودو جمهوری اسلامی ایران گفت: زمان رسیدگی به پرونده شکایت این فدراسیون به دادگاه عالی ورزش (CAS) علیه حکم کمیته انضباطی فدراسیون جهانی بعد از…  ,sport
 سرمربی تیم ملی کشتی آزاد با اشاره به برنامه آماده‌سازی ملی‌پوشان کشتی آزاد گفت: کشتی‌گیران در شرایط بدنی خوبی هستند و امیدواری نتایج درخشانی کسب کنیم.  ,sport
 مربی تیم ملی کشتی فرنگی کشورمان گفت: «محمدرضا گرایی» با قابلیت و شایستگی که داشت یک دیدار همراه با ناداوری را مقابل حریف نامدار آلمانی به نفع خود تمام کرد.  ,sport
 فرنگی‌کار وزن ۶۷ کیلوگرم کشورمان در خصوص شکست روز گذشته برادرش (محمدعلی) در المپیک توکیو گفت: من هدف خودم را دارم. خیلی ناراحت شدم اما اجازه ندادم این موضوع…  ,sport
 دونده نروژی یک بار دیگر رکورد دو ۴۰۰ متر بامانع مردان جهان را شکست.  ,sport
 «محمدرضا گرایی» فرنگی‌کار وزن ۶۷ کیلوگرم کشورمان در مرحله یک چهارم نهایی این وزن در بازی‌های المپیک توکیو با پیروزی مقابل حریف قدرتمند آلمانی به نیمه نهایی…  ,sport
 مسوول روابط عمومی اداره‌کل ورزش و جوانان یزد گفت: تیم‌های دانشگاه یزد و شهرداری اردکان در لیگ برتر بدمینتون باشگاه‌های کشور با رعد پدافند هوایی قم، شهرداری شهربابک،…  ,sport
 «محمدرضا گرایی» فرنگی‌کار وزن ۶۷ کیلوگرم کشورمان در مبارزه نخست خود در بازی‌های المپیک حریفی از کلمبیا را با امتیاز عالی شکست داد و به یک چهارم نهایی راه یافت.  ,sport
 سرمربی تیم فوتبال پدیده گفت: از آزمون سرمربیگری سربلند خارج شدم و توانستم به قولی که برای کسب رتبه تک رقمی به باشگاه داده بودم، عمل کنم.  ,sport
 معاون اجرایی باشکاه پرسپولیس گفت: شرایط خصوصی یا دولتی بودن باشگاه هرچه زودتر باید مشخص شود زیرا در این اوضاع ادامه کار سخت است.  ,sport
 هافبک تیم فوتبال پرسپولیس گفت: از این پرسپولیس در راه این قهرمانی ها می شود هزار صفحه کتاب نوشت.  ,sport
 کمیته بین‌المللی المپیک اعلام کرد محدودیت‌های ورزشکاران روسیه تا المپیک زمستانی ۲۰۲۲ باقی خواهد ماند.  ,sport
 ملی پوش وزنه برداری چین در دسته به اضافه ۸۷ کیلوگرم زنان موفق شد مدال طلای رقابت های این دسته را در بازی های المپیک توکیو از آن خود کند.  ,sport
 در یازدهمین‌ روز از مردادماه سال ۱۴۰۰ و در ادامه بازی‌های المپیک توکیو با بسته خبر ورزشی ایرنا همراه باشید.  ,sport
 کاپیتان تیم ملی فوتبال ایران با امضای قراردادی به تیم آ.ا.ک یونان ملحق شد.  ,sport
 تیم ملی والیبال ایران پس از حذف از المپیک توکیو، در رتبه دوازدهم رده‌بندی جهانی باقی ماند.  ,sport
    کشتی و وزنه‌برداریتهران- ایران- پرافتخارترین وزنه‌بردار ایران، گت: شرایطی پیش آمد که سهمیه‌های ایران کم شد اما «علی هاشمی» به عنوان نماینده دسته ۱۰۹ کیلوگرم ایران شانس موفقیت در توکیو را خواهد…  ,sport
 تیم‌های فوتبال زنان کانادا و سوئد به دیدار فینال بازی‌های المپیک توکیو راه یافتند.  ,sport
 سه کشور آمریکا، هلند و مراکش هم در مسابقات دو و میدانی بازی‌های المپیک توکیو به مدال طلا دست یافتند.  ,sport
    فارسشیراز-ایرنا- سرمربی تیم فجر شهید سپاسی شیراز با اشاره به اینکه برای حضور در  رقابت های فوتبال برتر نگران هستم، اعلام کرد: نباید بیش از این فرصت را از دست بدهیم  زیرا زمان…  ,sport
    اصفهاناصفهان-ایرنا- تیم‌های اصفهانی، عملکرد متفاوتی را در بیستمین دوره لیگ برتر فوتبال کشور ارائه دادند که به انتظارات هوادارانشان در این رقابت‌ها پایان داد.  ,sport
 باشگاه فرهنگی ورزشی تراکتور اعلام کرد: علیرضا نقی‌زاده که سابقه حضور در تیم فوتبال این باشگاه را دارد، بار دیگر به تراکتور بازگشت.  ,sport
 یحیی گل‌محمدی به ششمین عنوان قهرمانی دوران مربیگری خود رسید.  ,sport
 سرمربی تیم ملی کشتی‌فرنگی ایران، گفت: مطمئن باشید دستمان به مدال می‌رسد اما برای شاگردانم به خصوص «علیرضا نجاتی» حسرت می‌خورم.  ,sport
 در بیستمین دوره لیگ برتر فوتبال ایران ۲۹ سرمربی حضور داشتند که این عدد در نوع یک خود یک رکورد به حساب می‌آید؛ رکوردی تلخ و دردناک.  ,sport
 داور ایرانی، یکی از رقابت‌های کشتی المپیک ٢٠٢٠ توکیو را قضاوت کرد.  ,sport
 بارش شدید باران در توکیو باعث ایجاد مشکل در ادامه برگزاری مسابقات دو و میدانی المپیک شود.  ,sport
 نمایندگان ایران در یازدهمین روز بازی‌های المپیک توکیو در رشته‌های وزنه‌برداری و کشتی‌فرنگی به مصاف حریفان می‌روند.  ,sport
 هافبک فصل قبل تیم فوتبال مس رفسنجان به تیم تراکتور بازگشت.  ,sport
 «میهان لوپز» فرنگی‌کار دست نیافتنی و ۳۸ ساله تیم ملی کوبا در پنجمین حضور خود در بازی‌های المپیک به چهارمین طلای خود دست یافت و خود را به عنوان پرافتخارترین…  ,sport
 زمان برگزاری مسابقات سارا بهمنیار، حمیده عباسعلی و سجاد گنج زاده؛ نمایندگان کاراته ایران در المپیک توکیو مشخص شد.  ,sport
 از سوی کمیته داوران، تیم داوری دیدارهای مرحله نیمه نهایی جام حذفی مشخص شد.  ,sport
 «امین میرزازاده» فرنگی‌کار وزن ۱۳۰ کیلوگرم کشورمان در مبارزه رده‌بندی این وزن در بازی‌های المپیک توکیو با شکست مقابل «رضا کایالپ» از ترکیه پنجم شد.  ,sport
 هافبک پرسپولیس کتفش را به تیغ جراحان سپرد.  ,sport
" تندیس استاد ""محمود اجل"" بنیانگذار کوهنوردی علمی کشور روز دوشنبه در مراسمی با حضور رییس فدراسیون کوهنوردی و صعودهای ورزشی کشور در همدان رونمایی شد.  ",sport
